year,institute_type,pool,opening_rank,closing_rank,institute_short,program_name,program_duration,degree_short,category
2021,IIT,Male,1769,1984,IIT-Dharwad,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Female,2980,2980,IIT-Dharwad,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Male,610,790,IIT-Dharwad,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Female,836,836,IIT-Dharwad,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Male,1050,1050,IIT-Dharwad,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,2495,3865,IIT-Goa,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,1294,1662,IIT-Goa,Computer Science and Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,2130,3463,IIT-Goa,Computer Science and Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,485,1057,IIT-Goa,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Female,1951,1951,IIT-Goa,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Female,285,285,IIT-Goa,Computer Science and Engineering,4,B.Tech,ST
2021,IIT,Male,423,464,IIT-Goa,Computer Science and Engineering,4,B.Tech,ST
2021,IIT,Male,339,377,IIT-Goa,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Female,858,858,IIT-Goa,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,144,144,IIT-Goa,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,5985,7048,IIT-Goa,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,9951,11296,IIT-Goa,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,2470,3103,IIT-Goa,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,5370,5484,IIT-Goa,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1224,1741,IIT-Goa,Electrical Engineering,4,B.Tech,SC
2021,IIT,Female,2505,2505,IIT-Goa,Electrical Engineering,4,B.Tech,SC
2021,IIT,Male,603,708,IIT-Goa,Electrical Engineering,4,B.Tech,ST
2021,IIT,Male,853,980,IIT-Goa,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,3487,5067,IIT-Goa,Information Technology,4,B.Tech,GEN
2021,IIT,Female,9096,9096,IIT-Goa,Information Technology,4,B.Tech,GEN
2021,IIT,Male,1904,2153,IIT-Goa,Information Technology,4,B.Tech,OBC-NCL
2021,IIT,Female,5067,5067,IIT-Goa,Information Technology,4,B.Tech,OBC-NCL
2021,IIT,Male,1455,1716,IIT-Goa,Information Technology,4,B.Tech,SC
2021,IIT,Male,783,859,IIT-Goa,Information Technology,4,B.Tech,ST
2021,IIT,Male,454,750,IIT-Goa,Information Technology,4,B.Tech,GEN
2021,IIT,Male,7625,9473,IIT-Goa,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Female,15580,15644,IIT-Goa,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,2990,3605,IIT-Goa,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,6262,6514,IIT-Goa,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,687,1583,IIT-Goa,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Female,2935,3113,IIT-Goa,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Male,696,710,IIT-Goa,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Female,714,714,IIT-Goa,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Male,984,1052,IIT-Goa,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Female,1948,1948,IIT-Goa,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,10489,12057,IIT-Jammu,Chemical Engineering,4,B.Tech,GEN
2021,IIT,Female,16208,19786,IIT-Jammu,Chemical Engineering,4,B.Tech,GEN
2021,IIT,Male,3999,4266,IIT-Jammu,Chemical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,2274,2365,IIT-Jammu,Chemical Engineering,4,B.Tech,SC
2021,IIT,Female,3032,3032,IIT-Jammu,Chemical Engineering,4,B.Tech,SC
2021,IIT,Male,961,991,IIT-Jammu,Chemical Engineering,4,B.Tech,ST
2021,IIT,Female,1229,1229,IIT-Jammu,Chemical Engineering,4,B.Tech,ST
2021,IIT,Male,1279,1341,IIT-Jammu,Chemical Engineering,4,B.Tech,GEN
2021,IIT,Male,10689,12391,IIT-Jammu,Civil Engineering,4,B.Tech,GEN
2021,IIT,Female,16886,18454,IIT-Jammu,Civil Engineering,4,B.Tech,GEN
2021,IIT,Male,3411,4037,IIT-Jammu,Civil Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1927,2090,IIT-Jammu,Civil Engineering,4,B.Tech,SC
2021,IIT,Female,2888,2888,IIT-Jammu,Civil Engineering,4,B.Tech,SC
2021,IIT,Female,590,590,IIT-Jammu,Civil Engineering,4,B.Tech,ST
2021,IIT,Male,617,655,IIT-Jammu,Civil Engineering,4,B.Tech,ST
2021,IIT,Male,1301,1304,IIT-Jammu,Civil Engineering,4,B.Tech,GEN
2021,IIT,Male,3726,5536,IIT-Jammu,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Female,8676,11262,IIT-Jammu,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,1974,2332,IIT-Jammu,Computer Science and Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,4087,5103,IIT-Jammu,Computer Science and Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1228,1311,IIT-Jammu,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Female,2308,2507,IIT-Jammu,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Male,738,747,IIT-Jammu,Computer Science and Engineering,4,B.Tech,ST
2021,IIT,Male,614,617,IIT-Jammu,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,111,111,IIT-Jammu,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,7319,8916,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,3249,3689,IIT-Jammu,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,5643,6393,IIT-Jammu,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1552,2041,IIT-Jammu,Electrical Engineering,4,B.Tech,SC
2021,IIT,Female,2816,2816,IIT-Jammu,Electrical Engineering,4,B.Tech,SC
2021,IIT,Male,629,701,IIT-Jammu,Electrical Engineering,4,B.Tech,ST
2021,IIT,Female,686,686,IIT-Jammu,Electrical Engineering,4,B.Tech,ST
2021,IIT,Male,1000,1000,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,2154,2154,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,11406,12931,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,20039,21284,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,4429,4620,IIT-Jammu,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,210,210,IIT-Jammu,Electrical Engineering,4,B.Tech,SC
2021,IIT,Male,2428,2624,IIT-Jammu,Electrical Engineering,4,B.Tech,SC
2021,IIT,Male,1147,115,IIT-Jammu,Electrical Engineering,4,B.Tech,ST
2021,IIT,Female,1269,1269,IIT-Jammu,Electrical Engineering,4,B.Tech,ST
2021,IIT,Male,1400,1400,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,2945,2945,IIT-Jammu,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,8564,10404,IIT-Jammu,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Female,16086,17178,IIT-Jammu,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,3695,3828,IIT-Jammu,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,7278,7278,IIT-Jammu,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1761,2051,IIT-Jammu,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Female,3300,3300,IIT-Jammu,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Male,720,723,IIT-Jammu,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Male,1047,1130,IIT-Jammu,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,9152,11394,IIT-Palakkad,Civil Engineering,4,B.Tech,GEN
2021,IIT,Female,15368,17173,IIT-Palakkad,Civil Engineering,4,B.Tech,GEN
2021,IIT,Male,3409,3969,IIT-Palakkad,Civil Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,6312,6861,IIT-Palakkad,Civil Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1707,1921,IIT-Palakkad,Civil Engineering,4,B.Tech,SC
2021,IIT,Female,2646,2646,IIT-Palakkad,Civil Engineering,4,B.Tech,SC
2021,IIT,Female,387,387,IIT-Palakkad,Civil Engineering,4,B.Tech,ST
2021,IIT,Male,606,653,IIT-Palakkad,Civil Engineering,4,B.Tech,ST
2021,IIT,Male,1211,1262,IIT-Palakkad,Civil Engineering,4,B.Tech,GEN
2021,IIT,Male,3659,4656,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Female,5263,8091,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Female,2758,3685,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,982,1190,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Female,1934,1934,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,SC
2021,IIT,Male,280,572,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,ST
2021,IIT,Female,1022,1022,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,ST
2021,IIT,Male,434,540,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Female,797,797,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,40,40,IIT-Palakkad,Computer Science and Engineering,4,B.Tech,GEN
2021,IIT,Male,5389,7925,IIT-Palakkad,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,9491,13678,IIT-Palakkad,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,1814,3068,IIT-Palakkad,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,4009,4971,IIT-Palakkad,Electrical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,960,1834,IIT-Palakkad,Electrical Engineering,4,B.Tech,SC
2021,IIT,Female,2324,2324,IIT-Palakkad,Electrical Engineering,4,B.Tech,SC
2021,IIT,Male,704,739,IIT-Palakkad,Electrical Engineering,4,B.Tech,ST
2021,IIT,Female,722,722,IIT-Palakkad,Electrical Engineering,4,B.Tech,ST
2021,IIT,Male,869,986,IIT-Palakkad,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Female,1671,1671,IIT-Palakkad,Electrical Engineering,4,B.Tech,GEN
2021,IIT,Male,7304,9885,IIT-Palakkad,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Female,14096,15064,IIT-Palakkad,Mechanical Engineering,4,B.Tech,GEN
2021,IIT,Male,2645,3467,IIT-Palakkad,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Female,6077,6416,IIT-Palakkad,Mechanical Engineering,4,B.Tech,OBC-NCL
2021,IIT,Male,1537,1768,IIT-Palakkad,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Female,2889,2889,IIT-Palakkad,Mechanical Engineering,4,B.Tech,SC
2021,IIT,Male,717,817,IIT-Palakkad,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Female,962,962,IIT-Palakkad,Mechanical Engineering,4,B.Tech,ST
2021,IIT,Male,1057,1076,IIT-Palakkad,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,8816,11238,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Female,13312,15697,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,254,254,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,1579,1779,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Female,2655,2819,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,3057,4073,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,5075,7347,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,1663,2012,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Female,2229,2229,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Male,631,689,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,ST
2022,IIT,Female,848,848,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,ST
2022,IIT,Male,31,31,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,11424,12002,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Female,17221,17221,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,242,242,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,1857,1857,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,4157,4304,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,7932,7932,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,2038,2038,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Female,2981,2981,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Male,11501,12492,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Female,17239,17239,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,1899,1899,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,GEN
2022,IIT,Male,4363,4438,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,8216,8216,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,1501,1501,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Female,3177,3177,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,SC
2022,IIT,Male,798,798,IIT-Bhubaneswar,Civil Engineering,4,B.Tech,ST
2022,IIT,Male,11146,12734,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,GEN
2022,IIT,Female,17709,17709,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,GEN
2022,IIT,Male,1876,1876,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,GEN
2022,IIT,Male,4545,4567,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,7835,7835,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,2074,2074,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,SC
2022,IIT,Female,3401,3401,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,SC
2022,IIT,Male,844,844,IIT-Bhubaneswar,Aeronautical Engineering,4,B.Tech,ST
2022,IIT,Male,1319,2251,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Female,2906,3960,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,66,66,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,249,282,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Female,731,731,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,534,848,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,1469,2255,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,50,50,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,367,610,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,SC
2022,IIT,Female,481,599,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,SC
2022,IIT,Male,151,293,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,ST
2022,IIT,Female,534,737,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,ST
2022,IIT,Male,2278,3133,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Female,5250,5250,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,335,335,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,1008,1016,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,2759,2759,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,754,767,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,SC
2022,IIT,Male,401,401,IIT-Bhubaneswar,Computer Science and Engineering,4,B.Tech,ST
2022,IIT,Male,4324,6746,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,10190,10190,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,999,999,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,1722,1722,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,2575,2784,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,1482,1482,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Male,706,706,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Male,4111,5319,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Female,8150,9092,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Male,599,771,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Female,1372,1372,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Male,1500,2349,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,4009,4399,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,885,1302,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,SC
2022,IIT,Female,1992,2184,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,SC
2022,IIT,Male,352,688,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,ST
2022,IIT,Female,301,301,IIT-Bhubaneswar,Electrical Engineering,4,B.Tech,ST
2022,IIT,Male,3233,4109,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,GEN
2022,IIT,Female,5957,6628,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,GEN
2022,IIT,Male,37,37,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,GEN
2022,IIT,Male,425,604,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,GEN
2022,IIT,Female,1083,1083,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,GEN
2022,IIT,Male,1128,1582,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,1936,3085,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,541,892,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,SC
2022,IIT,Female,970,1428,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,SC
2022,IIT,Male,328,589,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,ST
2022,IIT,Female,768,768,IIT-Bhubaneswar,Electronics and Communication Engineering,4,B.Tech,ST
2022,IIT,Male,5684,7652,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,10041,13714,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,969,1338,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,2370,2370,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,2322,2937,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,4479,6273,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,1487,1707,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Female,2312,2487,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Male,727,812,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Female,382,382,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Male,7946,8774,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,14431,14431,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,1506,1506,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,2990,3044,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,7856,7856,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,1676,1676,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Female,3243,3243,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Male,909,956,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Male,8303,9476,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,16636,16636,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,1549,1549,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,3160,3499,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,8422,8422,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,2198,2198,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Female,3293,3293,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Male,974,974,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Male,8849,9397,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Female,16173,16173,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,1714,1769,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,GEN
2022,IIT,Male,3547,3735,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,7286,7286,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,2066,2066,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Female,3399,3399,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,SC
2022,IIT,Male,961,961,IIT-Bhubaneswar,Mechanical Engineering,4,B.Tech,ST
2022,IIT,Male,9340,12088,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Female,16601,17173,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Male,1758,2011,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Female,3627,3627,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Male,4253,4866,IIT-Bhubaneswar,Information Technology,4,B.Tech,OBC-NCL
2022,IIT,Female,7617,7617,IIT-Bhubaneswar,Information Technology,4,B.Tech,OBC-NCL
2022,IIT,Male,2246,2669,IIT-Bhubaneswar,Information Technology,4,B.Tech,SC
2022,IIT,Female,2635,2635,IIT-Bhubaneswar,Information Technology,4,B.Tech,SC
2022,IIT,Male,852,250,IIT-Bhubaneswar,Information Technology,4,B.Tech,ST
2022,IIT,Male,12880,13231,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Female,19583,19583,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Male,1992,1992,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Female,3933,3933,IIT-Bhubaneswar,Information Technology,4,B.Tech,GEN
2022,IIT,Male,3276,5156,IIT-Bhubaneswar,Information Technology,4,B.Tech,OBC-NCL
2022,IIT,Male,2708,2797,IIT-Bhubaneswar,Information Technology,4,B.Tech,SC
2022,IIT,Male,520,520,IIT-Bhubaneswar,Information Technology,4,B.Tech,ST
2022,IIT,Male,807,2070,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Female,3603,5240,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,68,126,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,382,595,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Female,1577,1594,IIT-Bombay,Computer Science and Engineering,4,B.Tech,GEN
2022,IIT,Male,508,1375,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,1484,2911,IIT-Bombay,Computer Science and Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,217,591,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2022,IIT,Female,508,1141,IIT-Bombay,Computer Science and Engineering,4,B.Tech,SC
2022,IIT,Male,111,528,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2022,IIT,Female,554,617,IIT-Bombay,Computer Science and Engineering,4,B.Tech,ST
2022,IIT,Male,128,1567,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Female,1847,1847,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Male,198,198,IIT-Bombay,Electrical Engineering,4,B.Tech,GEN
2022,IIT,Male,780,1390,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,2898,2898,IIT-Bombay,Electrical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,835,1233,IIT-Bombay,Electrical Engineering,4,B.Tech,SC
2022,IIT,Male,602,602,IIT-Bombay,Electrical Engineering,4,B.Tech,ST
2022,IIT,Male,832,2000,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2022,IIT,Female,3194,5882,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2022,IIT,Male,129,148,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2022,IIT,Male,331,523,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2022,IIT,Female,1417,1536,IIT-Bombay,Chemical Engineering,4,B.Tech,GEN
2022,IIT,Male,519,1238,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Female,1380,3305,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,13,13,IIT-Bombay,Chemical Engineering,4,B.Tech,OBC-NCL
2022,IIT,Male,532,867,IIT-Bombay,Chemical Engineering,4,B.Tech,SC
